,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
46,351.2,5270.8,http1,h1_5_h2_5,4926.2,332.6
47,364.2,4134.0,http2,h1_5_h2_5,3775.0,347.8
48,347.6,4731.0,http1,h1_5_h2_5,4389.4,329.4
49,341.6,4108.8,http2,h1_5_h2_5,3773.0,324.4
50,337.4,4164.8,http1,h1_5_h2_5,3833.8,319.2
51,369.6,4295.8,http2,h1_5_h2_5,3934.8,350.2
52,356.0,4123.6,http1,h1_5_h2_5,3778.6,333.2
53,365.6,3957.6,http2,h1_5_h2_5,3597.8,349.0
54,366.8,4807.0,http1,h1_5_h2_5,4446.8,348.6
55,369.2,3987.6,http2,h1_5_h2_5,3623.8,352.8
56,365.0,4616.8,http1,h1_5_h2_5,4258.4,346.4
57,365.8,4308.6,http2,h1_5_h2_5,3948.6,348.8
58,346.4,4778.4,http1,h1_5_h2_5,4437.4,328.8
59,380.6,4149.0,http2,h1_5_h2_5,3771.8,366.2
60,370.2857142857143,4818.857142857143,http1,h1_7_h2_3,4458.0,349.14285714285717
61,392.3333333333333,4438.333333333333,http2,h1_7_h2_3,4059.0,368.3333333333333
62,336.85714285714283,4070.4285714285716,http1,h1_7_h2_3,3739.714285714286,318.85714285714283
63,388.0,4880.0,http2,h1_7_h2_3,4499.0,370.0
64,351.2857142857143,4480.571428571428,http1,h1_7_h2_3,4138.142857142857,330.7142857142857
65,390.6666666666667,3917.6666666666665,http2,h1_7_h2_3,3533.0,373.3333333333333
66,361.7142857142857,4417.142857142857,http1,h1_7_h2_3,4064.1428571428573,341.2857142857143
67,372.6666666666667,3972.6666666666665,http2,h1_7_h2_3,3606.6666666666665,355.0
68,520.0,4234.285714285715,http1,h1_7_h2_3,3720.4285714285716,501.85714285714283
69,377.6666666666667,9870.333333333334,http2,h1_7_h2_3,9499.0,360.6666666666667
70,369.57142857142856,4153.857142857143,http1,h1_7_h2_3,3797.285714285714,345.0
71,378.0,4512.666666666667,http2,h1_7_h2_3,4147.0,354.6666666666667
72,360.2857142857143,4321.714285714285,http1,h1_7_h2_3,3967.8571428571427,342.14285714285717
73,380.0,4536.666666666667,http2,h1_7_h2_3,4162.666666666667,362.3333333333333
74,359.14285714285717,4276.142857142857,http1,h1_7_h2_3,3928.8571428571427,335.57142857142856
75,376.6666666666667,4066.0,http2,h1_7_h2_3,3696.0,358.0
76,363.14285714285717,4943.142857142857,http1,h1_7_h2_3,4590.0,341.57142857142856
77,358.3333333333333,3935.0,http2,h1_7_h2_3,3583.6666666666665,340.0
78,366.0,4617.0,http1,h1_7_h2_3,4257.571428571428,347.85714285714283
79,438.6666666666667,4993.0,http2,h1_7_h2_3,4561.666666666667,419.6666666666667
80,404.4,4643.0,http1,h1_10_h2_0,4269.3,362.5
81,,,http2,h1_10_h2_0,,
82,419.6,4283.6,http1,h1_10_h2_0,3880.2,392.4
83,,,http2,h1_10_h2_0,,
84,396.1,4786.5,http1,h1_10_h2_0,4404.9,370.5
85,,,http2,h1_10_h2_0,,
86,378.2,4882.9,http1,h1_10_h2_0,4517.7,354.0
87,,,http2,h1_10_h2_0,,
88,367.8,4697.2,http1,h1_10_h2_0,4337.5,348.2
89,,,http2,h1_10_h2_0,,
90,400.9,4757.9,http1,h1_10_h2_0,4365.0,381.6
91,,,http2,h1_10_h2_0,,
92,364.2,4656.6,http1,h1_10_h2_0,4303.4,341.9
93,,,http2,h1_10_h2_0,,
94,378.6,4259.7,http1,h1_10_h2_0,3889.4,359.2
95,,,http2,h1_10_h2_0,,
96,368.3,4485.4,http1,h1_10_h2_0,4128.6,345.5
97,,,http2,h1_10_h2_0,,
98,375.4,4251.7,http1,h1_10_h2_0,3887.5,353.2
99,,,http2,h1_10_h2_0,,
