,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
50,740.0,4994.8,http1,h1_5_h2_5,4261.8,720.8
51,733.4,5311.0,http2,h1_5_h2_5,4583.8,716.0
52,731.6,5006.4,http1,h1_5_h2_5,4281.6,712.2
53,784.0,5991.8,http2,h1_5_h2_5,5213.6,766.6
54,746.4,5132.4,http1,h1_5_h2_5,4392.4,727.8
55,722.4,6153.6,http2,h1_5_h2_5,5437.2,705.2
56,751.6,5950.6,http1,h1_5_h2_5,5204.6,733.4
57,745.4,6553.8,http2,h1_5_h2_5,5814.4,728.0
58,740.4,4951.2,http1,h1_5_h2_5,4215.6,723.6
59,732.4,5894.0,http2,h1_5_h2_5,5167.8,714.4
60,740.8571428571429,5683.0,http1,h1_7_h2_3,4948.0,723.2857142857143
61,746.3333333333334,6916.333333333333,http2,h1_7_h2_3,6176.666666666667,728.0
62,742.1428571428571,4921.571428571428,http1,h1_7_h2_3,4185.428571428572,724.7142857142857
63,742.6666666666666,6920.666666666667,http2,h1_7_h2_3,6183.0,726.6666666666666
64,745.0,5129.142857142857,http1,h1_7_h2_3,4391.142857142857,726.5714285714286
65,727.3333333333334,7104.666666666667,http2,h1_7_h2_3,6383.0,710.0
66,744.5714285714286,5119.0,http1,h1_7_h2_3,4380.857142857143,726.4285714285714
67,747.6666666666666,5430.0,http2,h1_7_h2_3,4688.333333333333,730.3333333333334
68,747.4285714285714,5024.857142857143,http1,h1_7_h2_3,4282.857142857143,730.5714285714286
69,762.3333333333334,5080.333333333333,http2,h1_7_h2_3,4325.333333333333,743.0
70,747.5714285714286,5039.571428571428,http1,h1_7_h2_3,4298.428571428572,729.2857142857143
71,752.3333333333334,6635.666666666667,http2,h1_7_h2_3,5889.0,735.0
72,745.8571428571429,7793.285714285715,http1,h1_7_h2_3,7053.428571428572,728.0
73,751.0,7825.0,http2,h1_7_h2_3,7079.666666666667,733.3333333333334
74,746.2857142857143,5177.285714285715,http1,h1_7_h2_3,4438.285714285715,726.8571428571429
75,751.0,6150.666666666667,http2,h1_7_h2_3,5404.666666666667,734.6666666666666
76,730.4285714285714,5307.857142857143,http1,h1_7_h2_3,4583.285714285715,712.7142857142857
77,744.6666666666666,5593.666666666667,http2,h1_7_h2_3,4855.0,727.6666666666666
78,735.4285714285714,5159.714285714285,http1,h1_7_h2_3,4431.285714285715,716.7142857142857
79,733.6666666666666,5512.666666666667,http2,h1_7_h2_3,4785.333333333333,684.0
80,918.3333333333334,5271.555555555556,http1,h1_10_h2_0,4507.777777777777,752.3333333333334
81,,,http2,h1_10_h2_0,,
82,752.5,5219.6,http1,h1_10_h2_0,4473.4,735.0
83,,,http2,h1_10_h2_0,,
84,827.7,6202.7,http1,h1_10_h2_0,5464.1,727.5
85,,,http2,h1_10_h2_0,,
86,742.5,5291.5,http1,h1_10_h2_0,4555.7,724.4
87,,,http2,h1_10_h2_0,,
88,746.9,5873.6,http1,h1_10_h2_0,5133.5,728.8
89,,,http2,h1_10_h2_0,,
90,827.4,6557.4,http1,h1_10_h2_0,5820.0,726.3
91,,,http2,h1_10_h2_0,,
92,832.9,6533.5,http1,h1_10_h2_0,5790.3,732.2
93,,,http2,h1_10_h2_0,,
94,841.1,6599.6,http1,h1_10_h2_0,5848.1,740.3
95,,,http2,h1_10_h2_0,,
96,824.9,5727.8,http1,h1_10_h2_0,4992.7,723.9
97,,,http2,h1_10_h2_0,,
98,752.9,5749.3,http1,h1_10_h2_0,5002.8,735.3
99,,,http2,h1_10_h2_0,,
