,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
40,343.8,4143.8,http1,h1_5_h2_5,3806.2,325.6
41,366.8,4181.8,http2,h1_5_h2_5,3821.4,349.2
42,424.2,4223.8,http1,h1_5_h2_5,3809.0,402.8
43,363.4,4133.4,http2,h1_5_h2_5,3780.0,342.0
44,354.2,4041.2,http1,h1_5_h2_5,3694.0,335.2
45,376.0,4055.0,http2,h1_5_h2_5,3696.4,347.4
46,376.6,4122.2,http1,h1_5_h2_5,3752.0,358.2
47,390.4,3997.4,http2,h1_5_h2_5,3613.2,372.6
48,366.2,4311.6,http1,h1_5_h2_5,3952.4,347.2
49,366.0,4093.4,http2,h1_5_h2_5,3734.0,348.4
50,453.8,4234.6,http1,h1_5_h2_5,3825.6,396.8
51,473.2,4189.2,http2,h1_5_h2_5,3726.2,452.2
52,362.0,4304.2,http1,h1_5_h2_5,3948.4,344.2
53,362.4,4490.2,http2,h1_5_h2_5,4134.8,344.4
54,409.6,4252.0,http1,h1_5_h2_5,3847.8,392.0
55,367.8,4074.2,http2,h1_5_h2_5,3712.8,350.4
56,340.0,4254.2,http1,h1_5_h2_5,3919.8,322.4
57,368.0,4177.4,http2,h1_5_h2_5,3816.0,350.0
58,409.8,4392.4,http1,h1_5_h2_5,4027.2,353.2
59,347.4,3985.0,http2,h1_5_h2_5,3643.8,330.0
60,370.42857142857144,4703.571428571428,http1,h1_7_h2_3,4339.857142857143,352.2857142857143
61,443.6666666666667,4142.333333333333,http2,h1_7_h2_3,3704.0,427.0
62,1264.8333333333333,5386.833333333333,http1,h1_7_h2_3,4194.666666666667,1180.5
63,402.0,4096.0,http2,h1_7_h2_3,3700.3333333333335,384.3333333333333
64,384.42857142857144,4443.285714285715,http1,h1_7_h2_3,4064.285714285714,367.57142857142856
65,563.6666666666666,4192.333333333333,http2,h1_7_h2_3,3640.3333333333335,540.6666666666666
66,389.85714285714283,4618.428571428572,http1,h1_7_h2_3,4267.857142857143,339.14285714285717
67,408.3333333333333,4315.333333333333,http2,h1_7_h2_3,3913.3333333333335,391.0
68,350.14285714285717,4118.428571428572,http1,h1_7_h2_3,3774.285714285714,332.2857142857143
69,482.0,4387.333333333333,http2,h1_7_h2_3,3911.6666666666665,464.3333333333333
70,346.42857142857144,4746.0,http1,h1_7_h2_3,4406.714285714285,328.0
71,367.6666666666667,4014.6666666666665,http2,h1_7_h2_3,3652.0,351.3333333333333
72,418.2857142857143,4277.428571428572,http1,h1_7_h2_3,3865.1428571428573,400.57142857142856
73,369.0,4044.0,http2,h1_7_h2_3,3680.6666666666665,351.6666666666667
74,384.42857142857144,4225.142857142857,http1,h1_7_h2_3,3850.285714285714,363.0
75,455.0,4399.666666666667,http2,h1_7_h2_3,3957.6666666666665,431.0
76,397.14285714285717,4219.571428571428,http1,h1_7_h2_3,3863.4285714285716,344.7142857142857
77,368.0,3957.6666666666665,http2,h1_7_h2_3,3594.6666666666665,351.6666666666667
78,364.0,4193.571428571428,http1,h1_7_h2_3,3835.0,346.7142857142857
79,390.3333333333333,4156.333333333333,http2,h1_7_h2_3,3771.6666666666665,373.3333333333333
80,409.6,4658.8,http1,h1_10_h2_0,4255.4,392.1
81,,,http2,h1_10_h2_0,,
82,376.8,4226.7,http1,h1_10_h2_0,3857.7,357.8
83,,,http2,h1_10_h2_0,,
84,441.0,4683.7,http1,h1_10_h2_0,4270.9,401.5
85,,,http2,h1_10_h2_0,,
86,402.6,4205.4,http1,h1_10_h2_0,3811.4,382.9
87,,,http2,h1_10_h2_0,,
88,357.3,4117.5,http1,h1_10_h2_0,3765.6,340.6
89,,,http2,h1_10_h2_0,,
90,380.6,4510.3,http1,h1_10_h2_0,4138.8,360.1
91,,,http2,h1_10_h2_0,,
92,569.6,5283.8,http1,h1_10_h2_0,4720.5,551.6
93,,,http2,h1_10_h2_0,,
