,networkTime,plt,protocol,protocol_ratio,renderingTime,ttfb
72,974.5714285714286,7967.0,http1,h1_7_h2_3,7023.0,932.0
73,1157.6666666666667,19766.666666666668,http2,h1_7_h2_3,18760.666666666668,994.3333333333334
74,1073.4285714285713,8417.714285714286,http1,h1_7_h2_3,7483.142857142857,923.1428571428571
75,1120.6666666666667,19290.333333333332,http2,h1_7_h2_3,18324.0,906.0
76,1170.857142857143,8506.857142857143,http1,h1_7_h2_3,7498.571428571428,996.4285714285714
77,1121.0,17034.333333333332,http2,h1_7_h2_3,16077.333333333334,945.6666666666666
78,1081.4285714285713,8718.714285714286,http1,h1_7_h2_3,7776.571428571428,930.5714285714286
79,1202.3333333333333,21483.0,http2,h1_7_h2_3,20440.333333333332,1031.3333333333333
80,1162.8,8815.4,http1,h1_10_h2_0,7839.2,964.6
81,,,http2,h1_10_h2_0,,
82,1089.5,8358.0,http1,h1_10_h2_0,7408.1,938.3
83,,,http2,h1_10_h2_0,,
84,1152.3,8853.8,http1,h1_10_h2_0,7857.0,985.2
85,,,http2,h1_10_h2_0,,
86,1088.7,8522.3,http1,h1_10_h2_0,7572.6,938.0
87,,,http2,h1_10_h2_0,,
88,1125.2,8561.0,http1,h1_10_h2_0,7577.8,971.6
89,,,http2,h1_10_h2_0,,
90,1156.8,8762.1,http1,h1_10_h2_0,7798.6,951.8
91,,,http2,h1_10_h2_0,,
92,1086.3,8595.0,http1,h1_10_h2_0,7647.8,935.4
93,,,http2,h1_10_h2_0,,
94,1092.1,8792.6,http1,h1_10_h2_0,7826.8,954.2
95,,,http2,h1_10_h2_0,,
96,1172.3,8718.9,http1,h1_10_h2_0,7713.5,993.5
97,,,http2,h1_10_h2_0,,
98,1083.5,8594.8,http1,h1_10_h2_0,7637.3,945.9
99,,,http2,h1_10_h2_0,,
